Country,Year,PercResistant,Antibiotic
Turkey,2009,50.0,Piperacillin tazobactam
Turkey,2012,25.714285714285715,Piperacillin tazobactam
Turkey,2013,27.272727272727273,Piperacillin tazobactam
Turkey,2014,22.77227722772277,Piperacillin tazobactam
Turkey,2015,32.25806451612903,Piperacillin tazobactam
Turkey,2016,51.57232704402516,Piperacillin tazobactam
Turkey,2017,54.225352112676056,Piperacillin tazobactam
United Kingdom,2004,4.545454545454546,Piperacillin tazobactam
United Kingdom,2007,25.0,Piperacillin tazobactam
United Kingdom,2008,14.285714285714286,Piperacillin tazobactam
United Kingdom,2009,11.428571428571429,Piperacillin tazobactam
United Kingdom,2010,16.666666666666668,Piperacillin tazobactam
United Kingdom,2011,0.0,Piperacillin tazobactam
United Kingdom,2012,17.94871794871795,Piperacillin tazobactam
United Kingdom,2013,13.68421052631579,Piperacillin tazobactam
United Kingdom,2014,9.75609756097561,Piperacillin tazobactam
United Kingdom,2015,8.661417322834646,Piperacillin tazobactam
United Kingdom,2016,8.284023668639053,Piperacillin tazobactam
United Kingdom,2017,9.895833333333334,Piperacillin tazobactam
United States,2004,7.823392718822618,Piperacillin tazobactam
United States,2005,8.327868852459016,Piperacillin tazobactam
United States,2006,9.662921348314606,Piperacillin tazobactam
United States,2007,8.65110984632897,Piperacillin tazobactam
United States,2008,9.773371104815864,Piperacillin tazobactam
United States,2009,10.705289672544081,Piperacillin tazobactam
United States,2010,9.923664122137405,Piperacillin tazobactam
United States,2011,8.104575163398692,Piperacillin tazobactam
United States,2012,10.847107438016529,Piperacillin tazobactam
United States,2013,10.109018830525272,Piperacillin tazobactam
United States,2014,6.846473029045643,Piperacillin tazobactam
United States,2015,5.526315789473684,Piperacillin tazobactam
United States,2016,5.0602409638554215,Piperacillin tazobactam
United States,2017,4.069767441860465,Piperacillin tazobactam
Venezuela,2006,10.526315789473685,Piperacillin tazobactam
Venezuela,2007,6.382978723404255,Piperacillin tazobactam
Venezuela,2008,16.129032258064516,Piperacillin tazobactam
Venezuela,2009,20.0,Piperacillin tazobactam
Venezuela,2010,0.0,Piperacillin tazobactam
Venezuela,2011,5.882352941176471,Piperacillin tazobactam
Venezuela,2012,21.568627450980394,Piperacillin tazobactam
Venezuela,2013,24.285714285714285,Piperacillin tazobactam
Venezuela,2014,20.61855670103093,Piperacillin tazobactam
Venezuela,2015,19.310344827586206,Piperacillin tazobactam
Venezuela,2016,10.457516339869281,Piperacillin tazobactam
Venezuela,2017,8.441558441558442,Piperacillin tazobactam
Vietnam,2015,20.0,Piperacillin tazobactam
Vietnam,2016,57.142857142857146,Piperacillin tazobactam
Argentina,2004,0.0,Tigecycline
Argentina,2005,1.9607843137254901,Tigecycline
Argentina,2006,1.1627906976744187,Tigecycline
Argentina,2007,0.0,Tigecycline
Argentina,2008,1.1695906432748537,Tigecycline
Argentina,2009,0.7246376811594203,Tigecycline
Argentina,2010,0.0,Tigecycline
Argentina,2011,0.0,Tigecycline
Argentina,2012,0.0,Tigecycline
Argentina,2013,0.0,Tigecycline
Argentina,2014,1.9047619047619047,Tigecycline
Argentina,2015,0.6535947712418301,Tigecycline
Argentina,2016,1.2048192771084338,Tigecycline
Argentina,2017,1.25,Tigecycline
Australia,2004,0.0,Tigecycline
Australia,2005,0.0,Tigecycline
Australia,2006,0.0,Tigecycline
Australia,2007,0.0,Tigecycline
Australia,2008,1.694915254237288,Tigecycline
Australia,2009,0.0,Tigecycline
Australia,2010,0.0,Tigecycline
Australia,2012,0.0,Tigecycline
Australia,2013,0.0,Tigecycline
Australia,2014,0.0,Tigecycline
Australia,2015,0.0,Tigecycline
Australia,2016,0.0,Tigecycline
Australia,2017,0.0,Tigecycline
Austria,2004,5.0,Tigecycline
Austria,2006,0.0,Tigecycline
Austria,2008,0.0,Tigecycline
Austria,2009,0.0,Tigecycline
Austria,2010,0.0,Tigecycline
Austria,2011,0.0,Tigecycline
Austria,2012,0.0,Tigecycline
Austria,2013,1.9607843137254901,Tigecycline
Austria,2014,0.0,Tigecycline
Austria,2015,0.0,Tigecycline
Austria,2016,0.0,Tigecycline
Belgium,2004,0.0,Tigecycline
Belgium,2005,5.882352941176471,Tigecycline
Belgium,2006,0.0,Tigecycline
Belgium,2007,0.0,Tigecycline
Belgium,2008,0.0,Tigecycline
Belgium,2009,0.0,Tigecycline
Belgium,2010,0.0,Tigecycline
Belgium,2011,2.0,Tigecycline
Belgium,2012,0.0,Tigecycline
Belgium,2013,0.8733624454148472,Tigecycline
Belgium,2014,0.398406374501992,Tigecycline
Belgium,2015,0.8,Tigecycline
Belgium,2016,0.0,Tigecycline
Belgium,2017,0.411522633744856,Tigecycline
Brazil,2004,0.0,Tigecycline
Brazil,2005,0.0,Tigecycline
Brazil,2006,0.0,Tigecycline
Brazil,2007,0.0,Tigecycline
Brazil,2008,0.0,Tigecycline
Brazil,2009,0.0,Tigecycline
Brazil,2010,0.0,Tigecycline
Brazil,2012,0.0,Tigecycline
Brazil,2013,0.0,Tigecycline
Brazil,2014,2.857142857142857,Tigecycline
Brazil,2015,0.6756756756756757,Tigecycline
Brazil,2016,0.0,Tigecycline
Brazil,2017,0.4132231404958678,Tigecycline
Bulgaria,2008,0.0,Tigecycline
Bulgaria,2009,2.6548672566371683,Tigecycline
Bulgaria,2010,0.0,Tigecycline
Bulgaria,2011,0.0,Tigecycline
Canada,2004,0.0,Tigecycline
Canada,2005,0.0,Tigecycline
Canada,2006,0.0,Tigecycline
Canada,2007,1.3986013986013985,Tigecycline
Canada,2008,2.9411764705882355,Tigecycline
Canada,2009,0.0,Tigecycline
Canada,2010,0.0,Tigecycline
Canada,2011,0.0,Tigecycline
Canada,2012,0.6329113924050633,Tigecycline
Canada,2013,0.0,Tigecycline
Canada,2014,0.0,Tigecycline
Canada,2015,0.0,Tigecycline
Canada,2016,0.9259259259259259,Tigecycline
Canada,2017,1.2195121951219512,Tigecycline
Chile,2005,2.9411764705882355,Tigecycline
Chile,2006,0.0,Tigecycline
Chile,2007,0.0,Tigecycline
Chile,2008,0.0,Tigecycline
Chile,2009,0.0,Tigecycline
Chile,2012,0.0,Tigecycline
Chile,2013,0.0,Tigecycline
Chile,2014,0.7407407407407407,Tigecycline
Chile,2015,1.2820512820512822,Tigecycline
Chile,2016,0.0,Tigecycline
Chile,2017,0.9009009009009009,Tigecycline
China,2004,0.0,Tigecycline
China,2005,0.0,Tigecycline
China,2006,0.0,Tigecycline
China,2008,0.0,Tigecycline
China,2009,0.0,Tigecycline
China,2010,5.633802816901408,Tigecycline
China,2012,0.0,Tigecycline
China,2013,0.6493506493506493,Tigecycline
China,2014,6.486486486486487,Tigecycline
China,2015,2.4305555555555554,Tigecycline
China,2016,1.3966480446927374,Tigecycline
Colombia,2005,0.0,Tigecycline
Colombia,2006,0.0,Tigecycline
Colombia,2007,9.090909090909092,Tigecycline
Colombia,2008,0.6451612903225806,Tigecycline
Colombia,2009,0.0,Tigecycline
Colombia,2010,0.0,Tigecycline
Colombia,2011,0.0,Tigecycline
Colombia,2012,0.0,Tigecycline
Colombia,2013,2.9411764705882355,Tigecycline
Colombia,2014,0.0,Tigecycline
Colombia,2015,0.6896551724137931,Tigecycline
Colombia,2016,2.127659574468085,Tigecycline
Colombia,2017,0.0,Tigecycline
Croatia,2006,0.0,Tigecycline
Croatia,2007,1.8518518518518519,Tigecycline
Croatia,2008,0.0,Tigecycline
Croatia,2009,0.0,Tigecycline
Croatia,2010,4.0,Tigecycline
Croatia,2013,0.0,Tigecycline
Croatia,2014,0.0,Tigecycline
Croatia,2015,0.0,Tigecycline
Croatia,2016,1.36986301369863,Tigecycline
Croatia,2017,0.0,Tigecycline
Czech Republic,2006,0.0,Tigecycline
Czech Republic,2007,0.0,Tigecycline
Czech Republic,2008,0.0,Tigecycline
Czech Republic,2009,0.0,Tigecycline
Czech Republic,2010,0.0,Tigecycline
Czech Republic,2011,0.0,Tigecycline
Czech Republic,2012,2.1739130434782608,Tigecycline
Czech Republic,2013,0.0,Tigecycline
Czech Republic,2014,0.7518796992481203,Tigecycline
Czech Republic,2015,0.7936507936507936,Tigecycline
Czech Republic,2016,0.5154639175257731,Tigecycline
Czech Republic,2017,0.9009009009009009,Tigecycline
Denmark,2006,0.0,Tigecycline
Denmark,2007,0.0,Tigecycline
Denmark,2008,0.0,Tigecycline
Denmark,2009,4.545454545454546,Tigecycline
Denmark,2010,0.0,Tigecycline
Denmark,2011,0.0,Tigecycline
Denmark,2012,0.0,Tigecycline
Denmark,2013,0.0,Tigecycline
Denmark,2014,0.0,Tigecycline
Denmark,2015,0.0,Tigecycline
Denmark,2016,0.0,Tigecycline
Denmark,2017,0.0,Tigecycline
Egypt,2011,5.2631578947368425,Tigecycline
Egypt,2012,3.3333333333333335,Tigecycline
Egypt,2013,0.0,Tigecycline
El Salvador,2009,18.181818181818183,Tigecycline
El Salvador,2010,0.0,Tigecycline
Finland,2006,0.0,Tigecycline
Finland,2007,0.0,Tigecycline
Finland,2008,0.0,Tigecycline
Finland,2010,0.0,Tigecycline
Finland,2011,0.0,Tigecycline
Finland,2013,0.0,Tigecycline
Finland,2014,0.0,Tigecycline
Finland,2016,0.0,Tigecycline
France,2004,0.0,Tigecycline
France,2005,0.0,Tigecycline
France,2006,0.0,Tigecycline
France,2007,0.0,Tigecycline
France,2008,0.0,Tigecycline
France,2009,1.0452961672473868,Tigecycline
France,2010,1.1857707509881423,Tigecycline
France,2011,0.37735849056603776,Tigecycline
France,2012,0.4132231404958678,Tigecycline
France,2013,1.0309278350515463,Tigecycline
France,2014,0.0,Tigecycline
France,2015,0.8645533141210374,Tigecycline
France,2016,0.7444168734491315,Tigecycline
France,2017,0.821917808219178,Tigecycline
Germany,2004,1.2987012987012987,Tigecycline
Germany,2005,0.0,Tigecycline
Germany,2006,1.4492753623188406,Tigecycline
Germany,2007,0.0,Tigecycline
Germany,2008,0.8,Tigecycline
Germany,2009,1.1173184357541899,Tigecycline
Germany,2010,0.5555555555555556,Tigecycline
Germany,2011,0.45871559633027525,Tigecycline
Germany,2012,1.0869565217391304,Tigecycline
Germany,2013,0.0,Tigecycline
Germany,2014,0.0,Tigecycline
Germany,2015,0.6116207951070336,Tigecycline
Germany,2016,0.5952380952380952,Tigecycline
Germany,2017,0.0,Tigecycline
Greece,2004,0.0,Tigecycline
Greece,2005,0.0,Tigecycline
Greece,2006,0.0,Tigecycline
Greece,2007,0.0,Tigecycline
Greece,2008,6.122448979591836,Tigecycline
Greece,2009,1.7699115044247788,Tigecycline
Greece,2010,1.5384615384615385,Tigecycline
Greece,2011,0.0,Tigecycline
Greece,2012,0.0,Tigecycline
Greece,2013,1.1235955056179776,Tigecycline
Greece,2014,1.1627906976744187,Tigecycline
Greece,2015,0.6211180124223602,Tigecycline
Greece,2016,0.5,Tigecycline
Greece,2017,0.7751937984496124,Tigecycline
Guatemala,2006,3.225806451612903,Tigecycline
Guatemala,2007,0.0,Tigecycline
Guatemala,2008,6.0606060606060606,Tigecycline
Guatemala,2009,1.2345679012345678,Tigecycline
Guatemala,2010,5.555555555555555,Tigecycline
Guatemala,2015,0.0,Tigecycline
Guatemala,2016,0.0,Tigecycline
Guatemala,2017,0.0,Tigecycline
Honduras,2006,0.0,Tigecycline
Honduras,2007,0.0,Tigecycline
Honduras,2009,0.0,Tigecycline
Hong Kong,2006,0.0,Tigecycline
Hong Kong,2007,0.0,Tigecycline
Hong Kong,2010,0.0,Tigecycline
Hong Kong,2013,0.0,Tigecycline
Hong Kong,2014,0.0,Tigecycline
Hong Kong,2015,0.0,Tigecycline
Hong Kong,2016,0.0,Tigecycline
Hong Kong,2017,0.0,Tigecycline
Hungary,2004,6.25,Tigecycline
Hungary,2007,0.0,Tigecycline
Hungary,2008,0.0,Tigecycline
Hungary,2009,0.0,Tigecycline
Hungary,2010,0.0,Tigecycline
Hungary,2012,1.639344262295082,Tigecycline
Hungary,2013,0.0,Tigecycline
Hungary,2014,0.7936507936507936,Tigecycline
Hungary,2015,0.0,Tigecycline
Hungary,2016,0.8130081300813008,Tigecycline
Hungary,2017,0.6993006993006993,Tigecycline
India,2004,0.0,Tigecycline
India,2006,0.0,Tigecycline
India,2007,0.0,Tigecycline
India,2008,1.8518518518518519,Tigecycline
India,2009,4.166666666666667,Tigecycline
India,2015,0.0,Tigecycline
India,2016,0.0,Tigecycline
Indonesia,2008,0.0,Tigecycline
Ireland,2004,0.0,Tigecycline
Ireland,2005,0.0,Tigecycline
Ireland,2006,0.0,Tigecycline
Ireland,2007,0.0,Tigecycline
Ireland,2008,0.0,Tigecycline
Ireland,2009,0.0,Tigecycline
Ireland,2010,0.0,Tigecycline
Ireland,2011,0.0,Tigecycline
Ireland,2012,0.0,Tigecycline
Ireland,2013,0.0,Tigecycline
Ireland,2014,0.0,Tigecycline
Ireland,2015,0.0,Tigecycline
Ireland,2016,0.0,Tigecycline
Ireland,2017,2.9411764705882355,Tigecycline
Israel,2005,0.0,Tigecycline
Israel,2006,0.0,Tigecycline
Israel,2007,2.5641025641025643,Tigecycline
Israel,2008,0.0,Tigecycline
Israel,2009,1.1363636363636365,Tigecycline
Israel,2010,3.1088082901554404,Tigecycline
Israel,2012,0.0,Tigecycline
Israel,2013,1.941747572815534,Tigecycline
Israel,2014,0.7194244604316546,Tigecycline
Israel,2015,0.0,Tigecycline
Israel,2016,0.0,Tigecycline
Israel,2017,0.0,Tigecycline
Italy,2004,0.0,Tigecycline
Italy,2005,0.0,Tigecycline
Italy,2006,1.0416666666666667,Tigecycline
Italy,2007,0.0,Tigecycline
Italy,2008,1.5151515151515151,Tigecycline
Italy,2009,1.9900497512437811,Tigecycline
Italy,2010,0.41841004184100417,Tigecycline
Italy,2011,1.509433962264151,Tigecycline
Italy,2012,0.0,Tigecycline
Italy,2013,2.137767220902613,Tigecycline
Italy,2014,0.5649717514124294,Tigecycline
Italy,2015,0.4889975550122249,Tigecycline
Italy,2016,1.5452538631346577,Tigecycline
Italy,2017,2.0671834625322996,Tigecycline
Jamaica,2006,0.0,Tigecycline
Japan,2012,0.0,Tigecycline
Japan,2013,0.0,Tigecycline
Japan,2014,0.0,Tigecycline
Japan,2015,0.0,Tigecycline
Japan,2016,0.0,Tigecycline
Japan,2017,0.0,Tigecycline
Jordan,2010,0.0,Tigecycline
Jordan,2011,8.695652173913043,Tigecycline
Jordan,2012,4.0,Tigecycline
Jordan,2013,3.5714285714285716,Tigecycline
Jordan,2015,0.0,Tigecycline
Jordan,2016,0.0,Tigecycline
Jordan,2017,0.0,Tigecycline
Kenya,2013,0.0,Tigecycline
Kenya,2014,0.0,Tigecycline
"Korea, South",2005,0.0,Tigecycline
"Korea, South",2006,0.0,Tigecycline
"Korea, South",2007,0.0,Tigecycline
"Korea, South",2008,0.0,Tigecycline
"Korea, South",2009,2.816901408450704,Tigecycline
"Korea, South",2010,0.0,Tigecycline
"Korea, South",2012,0.0,Tigecycline
"Korea, South",2013,0.0,Tigecycline
"Korea, South",2014,0.0,Tigecycline
"Korea, South",2015,0.0,Tigecycline
"Korea, South",2016,0.0,Tigecycline
"Korea, South",2017,0.78125,Tigecycline
Kuwait,2012,3.1746031746031744,Tigecycline
Kuwait,2013,0.0,Tigecycline
Kuwait,2014,1.8518518518518519,Tigecycline
Kuwait,2015,0.78125,Tigecycline
Kuwait,2016,0.6944444444444444,Tigecycline
Kuwait,2017,0.0,Tigecycline
Latvia,2004,0.0,Tigecycline
Latvia,2005,0.0,Tigecycline
Latvia,2008,0.0,Tigecycline
Latvia,2009,6.25,Tigecycline
Latvia,2010,0.0,Tigecycline
Latvia,2016,0.0,Tigecycline
Latvia,2017,0.0,Tigecycline
Lithuania,2006,0.0,Tigecycline
Lithuania,2008,0.0,Tigecycline
Lithuania,2010,0.0,Tigecycline
Lithuania,2016,0.0,Tigecycline
Lithuania,2017,0.0,Tigecycline
Malaysia,2008,0.0,Tigecycline
Malaysia,2009,0.0,Tigecycline
Malaysia,2010,0.0,Tigecycline
Malaysia,2013,1.1111111111111112,Tigecycline
Malaysia,2014,1.408450704225352,Tigecycline
Malaysia,2015,0.9615384615384616,Tigecycline
Malaysia,2016,0.0,Tigecycline
Mauritius,2009,0.0,Tigecycline
Mexico,2005,0.0,Tigecycline
Mexico,2006,0.0,Tigecycline
Mexico,2007,0.0,Tigecycline
Mexico,2008,0.796812749003984,Tigecycline
Mexico,2009,1.0256410256410255,Tigecycline
Mexico,2010,1.948051948051948,Tigecycline
Mexico,2011,0.0,Tigecycline
Mexico,2012,0.9259259259259259,Tigecycline
Mexico,2013,0.0,Tigecycline
Mexico,2014,0.0,Tigecycline
Mexico,2015,1.2345679012345678,Tigecycline
Mexico,2016,0.3952569169960474,Tigecycline
Mexico,2017,1.6260162601626016,Tigecycline
Morocco,2011,0.0,Tigecycline
Morocco,2012,0.0,Tigecycline
Morocco,2013,0.0,Tigecycline
Morocco,2015,0.0,Tigecycline
Morocco,2016,0.0,Tigecycline
Morocco,2017,0.0,Tigecycline
Namibia,2008,0.0,Tigecycline
Namibia,2009,0.0,Tigecycline
Netherlands,2004,0.0,Tigecycline
Netherlands,2006,0.0,Tigecycline
Netherlands,2007,0.0,Tigecycline
Netherlands,2008,0.0,Tigecycline
Netherlands,2009,2.5,Tigecycline
Netherlands,2010,0.0,Tigecycline
Netherlands,2011,0.0,Tigecycline
Netherlands,2012,1.36986301369863,Tigecycline
Netherlands,2013,0.0,Tigecycline
Netherlands,2014,0.0,Tigecycline
Netherlands,2015,0.0,Tigecycline
Netherlands,2016,1.1111111111111112,Tigecycline
Netherlands,2017,0.0,Tigecycline
Nicaragua,2006,0.0,Tigecycline
Nigeria,2013,0.0,Tigecycline
Nigeria,2014,0.0,Tigecycline
Norway,2006,0.0,Tigecycline
Oman,2007,0.0,Tigecycline
Pakistan,2004,0.0,Tigecycline
Pakistan,2005,0.0,Tigecycline
Pakistan,2006,0.0,Tigecycline
Pakistan,2015,0.0,Tigecycline
Pakistan,2016,0.0,Tigecycline
Pakistan,2017,0.0,Tigecycline
Panama,2005,0.0,Tigecycline
Panama,2006,0.0,Tigecycline
Panama,2007,0.0,Tigecycline
Panama,2008,0.0,Tigecycline
Panama,2009,0.0,Tigecycline
Panama,2010,0.0,Tigecycline
Panama,2012,4.0,Tigecycline
Panama,2013,0.0,Tigecycline
Panama,2014,0.0,Tigecycline
Panama,2015,0.0,Tigecycline
Panama,2016,0.0,Tigecycline
Panama,2017,0.0,Tigecycline
Philippines,2004,0.0,Tigecycline
Philippines,2006,0.0,Tigecycline
Philippines,2007,3.7037037037037037,Tigecycline
Philippines,2012,0.0,Tigecycline
Philippines,2013,2.6315789473684212,Tigecycline
Philippines,2014,0.9433962264150944,Tigecycline
Philippines,2015,2.272727272727273,Tigecycline
Philippines,2016,0.0,Tigecycline
Philippines,2017,0.5291005291005291,Tigecycline
Poland,2004,0.0,Tigecycline
Poland,2008,0.0,Tigecycline
Poland,2009,0.0,Tigecycline
Poland,2010,0.0,Tigecycline
Poland,2013,0.0,Tigecycline
Poland,2014,0.8064516129032258,Tigecycline
Poland,2015,0.0,Tigecycline
Poland,2016,1.4492753623188406,Tigecycline
Poland,2017,0.0,Tigecycline
Portugal,2004,0.0,Tigecycline
Portugal,2006,0.0,Tigecycline
Portugal,2007,0.0,Tigecycline
Portugal,2008,0.0,Tigecycline
Portugal,2009,1.3333333333333333,Tigecycline
Portugal,2010,0.0,Tigecycline
Portugal,2011,4.285714285714286,Tigecycline
Portugal,2012,0.546448087431694,Tigecycline
Portugal,2013,0.0,Tigecycline
Portugal,2014,0.0,Tigecycline
Portugal,2015,0.0,Tigecycline
Portugal,2016,1.0101010101010102,Tigecycline
Portugal,2017,0.591715976331361,Tigecycline
Puerto Rico,2006,0.0,Tigecycline
Romania,2008,4.878048780487805,Tigecycline
Romania,2009,1.408450704225352,Tigecycline
Romania,2010,0.0,Tigecycline
Romania,2012,0.0,Tigecycline
Romania,2013,2.150537634408602,Tigecycline
Romania,2014,0.0,Tigecycline
Romania,2015,0.0,Tigecycline
Romania,2016,0.0,Tigecycline
Romania,2017,5.714285714285714,Tigecycline
Russia,2012,2.3255813953488373,Tigecycline
Russia,2013,0.0,Tigecycline
Russia,2014,0.591715976331361,Tigecycline
Russia,2015,0.0,Tigecycline
Russia,2016,0.0,Tigecycline
Russia,2017,0.0,Tigecycline
Saudi Arabia,2009,4.166666666666667,Tigecycline
Saudi Arabia,2011,0.0,Tigecycline
Saudi Arabia,2012,8.108108108108109,Tigecycline
Saudi Arabia,2013,0.0,Tigecycline
Saudi Arabia,2015,0.0,Tigecycline
Saudi Arabia,2016,0.0,Tigecycline
Serbia,2017,0.0,Tigecycline
Singapore,2004,0.0,Tigecycline
Singapore,2005,0.0,Tigecycline
Singapore,2006,0.0,Tigecycline
Singapore,2007,0.0,Tigecycline
Singapore,2008,4.0,Tigecycline
Singapore,2009,0.0,Tigecycline
Singapore,2010,4.0,Tigecycline
Singapore,2015,0.0,Tigecycline
Slovak Republic,2007,0.0,Tigecycline
Slovak Republic,2008,0.0,Tigecycline
Slovak Republic,2009,0.0,Tigecycline
Slovak Republic,2010,0.0,Tigecycline
Slovak Republic,2011,0.0,Tigecycline
Slovenia,2006,0.0,Tigecycline
Slovenia,2007,0.0,Tigecycline
Slovenia,2008,0.0,Tigecycline
Slovenia,2009,0.0,Tigecycline
Slovenia,2010,0.0,Tigecycline
South Africa,2005,0.0,Tigecycline
South Africa,2006,3.409090909090909,Tigecycline
South Africa,2007,0.9090909090909091,Tigecycline
South Africa,2011,0.0,Tigecycline
South Africa,2012,1.0416666666666667,Tigecycline
South Africa,2013,0.0,Tigecycline
South Africa,2014,0.0,Tigecycline
South Africa,2015,0.0,Tigecycline
South Africa,2016,0.6666666666666666,Tigecycline
South Africa,2017,0.6024096385542169,Tigecycline
Spain,2004,1.2195121951219512,Tigecycline
Spain,2005,0.0,Tigecycline
Spain,2007,0.0,Tigecycline
Spain,2008,0.3067484662576687,Tigecycline
Spain,2009,0.0,Tigecycline
Spain,2010,1.3953488372093024,Tigecycline
Spain,2011,1.342281879194631,Tigecycline
Spain,2012,0.0,Tigecycline
Spain,2013,0.37037037037037035,Tigecycline
Spain,2014,0.0,Tigecycline
Spain,2015,0.6276150627615062,Tigecycline
Spain,2016,0.44742729306487694,Tigecycline
Spain,2017,0.0,Tigecycline
Sweden,2005,0.0,Tigecycline
Sweden,2006,0.0,Tigecycline
Sweden,2007,4.761904761904762,Tigecycline
Sweden,2008,0.0,Tigecycline
Sweden,2009,0.0,Tigecycline
Sweden,2010,0.0,Tigecycline
Sweden,2011,0.0,Tigecycline
Sweden,2012,0.0,Tigecycline
Sweden,2013,0.0,Tigecycline
Sweden,2014,0.0,Tigecycline
Sweden,2017,0.0,Tigecycline
Switzerland,2004,0.0,Tigecycline
Switzerland,2006,0.0,Tigecycline
Switzerland,2008,0.0,Tigecycline
Switzerland,2009,0.0,Tigecycline
Switzerland,2010,0.0,Tigecycline
Switzerland,2011,0.0,Tigecycline
Switzerland,2012,0.0,Tigecycline
Switzerland,2013,0.0,Tigecycline
Switzerland,2014,0.0,Tigecycline
Switzerland,2015,0.0,Tigecycline
Switzerland,2016,2.857142857142857,Tigecycline
Switzerland,2017,0.0,Tigecycline
Taiwan,2006,0.0,Tigecycline
Taiwan,2007,0.0,Tigecycline
Taiwan,2008,0.0,Tigecycline
Taiwan,2009,0.0,Tigecycline
Taiwan,2012,0.0,Tigecycline
Taiwan,2013,0.0,Tigecycline
Taiwan,2014,0.0,Tigecycline
Taiwan,2015,1.5625,Tigecycline
Taiwan,2016,0.6369426751592356,Tigecycline
Taiwan,2017,1.2658227848101267,Tigecycline
Thailand,2008,0.0,Tigecycline
Thailand,2009,0.0,Tigecycline
Thailand,2010,0.0,Tigecycline
Thailand,2012,0.0,Tigecycline
Thailand,2013,2.6315789473684212,Tigecycline
Thailand,2014,0.0,Tigecycline
Thailand,2015,0.7407407407407407,Tigecycline
Thailand,2016,0.6802721088435374,Tigecycline
Thailand,2017,2.684563758389262,Tigecycline
Tunisia,2011,0.0,Tigecycline
Tunisia,2012,0.0,Tigecycline
Tunisia,2013,0.0,Tigecycline
Turkey,2004,0.0,Tigecycline
Turkey,2005,0.0,Tigecycline
Turkey,2006,0.0,Tigecycline
Turkey,2008,0.0,Tigecycline
Turkey,2009,0.0,Tigecycline
Turkey,2012,5.714285714285714,Tigecycline
Turkey,2013,1.1363636363636365,Tigecycline
Turkey,2014,0.0,Tigecycline
Turkey,2015,1.075268817204301,Tigecycline
Turkey,2016,0.0,Tigecycline
Turkey,2017,1.408450704225352,Tigecycline
United Kingdom,2004,0.0,Tigecycline
United Kingdom,2007,0.0,Tigecycline
United Kingdom,2008,0.0,Tigecycline
United Kingdom,2009,0.0,Tigecycline
United Kingdom,2010,0.0,Tigecycline
United Kingdom,2011,0.0,Tigecycline
United Kingdom,2012,2.5641025641025643,Tigecycline
United Kingdom,2013,4.2105263157894735,Tigecycline
United Kingdom,2014,0.0,Tigecycline
United Kingdom,2015,0.7874015748031497,Tigecycline
United Kingdom,2016,0.0,Tigecycline
United Kingdom,2017,0.0,Tigecycline
United States,2004,0.3872966692486445,Tigecycline
United States,2005,0.6557377049180327,Tigecycline
United States,2006,0.6741573033707865,Tigecycline
United States,2007,0.5122367672168469,Tigecycline
United States,2008,0.56657223796034,Tigecycline
United States,2009,1.2594458438287153,Tigecycline
United States,2010,0.0,Tigecycline
United States,2011,0.6535947712418301,Tigecycline
United States,2012,1.1363636363636365,Tigecycline
United States,2013,0.7928642220019821,Tigecycline
United States,2014,0.3112033195020747,Tigecycline
United States,2015,0.39473684210526316,Tigecycline
United States,2016,0.0,Tigecycline
United States,2017,0.5813953488372093,Tigecycline
Venezuela,2006,0.0,Tigecycline
Venezuela,2007,2.127659574468085,Tigecycline
Venezuela,2008,6.451612903225806,Tigecycline
Venezuela,2009,1.1764705882352942,Tigecycline
Venezuela,2010,0.0,Tigecycline
Venezuela,2011,0.0,Tigecycline
Venezuela,2012,0.0,Tigecycline
Venezuela,2013,0.0,Tigecycline
Venezuela,2014,0.0,Tigecycline
Venezuela,2015,1.3793103448275863,Tigecycline
Venezuela,2016,0.0,Tigecycline
Venezuela,2017,0.6493506493506493,Tigecycline
Vietnam,2015,0.0,Tigecycline
Vietnam,2016,7.142857142857143,Tigecycline
Argentina,2012,60.563380281690144,Aztreonam
Argentina,2013,45.205479452054796,Aztreonam
Argentina,2014,51.42857142857143,Aztreonam
Argentina,2015,43.51851851851852,Aztreonam
Argentina,2016,58.97435897435897,Aztreonam
Argentina,2017,56.52173913043478,Aztreonam
Australia,2012,5.633802816901408,Aztreonam
Australia,2013,4.854368932038835,Aztreonam
Australia,2014,4.819277108433735,Aztreonam
Australia,2015,2.2222222222222223,Aztreonam
Australia,2016,10.81081081081081,Aztreonam
Australia,2017,13.286713286713287,Aztreonam
Austria,2012,10.526315789473685,Aztreonam
Austria,2013,15.686274509803921,Aztreonam
Austria,2014,11.428571428571429,Aztreonam
Austria,2015,45.945945945945944,Aztreonam
Austria,2016,10.38961038961039,Aztreonam
Belgium,2012,14.754098360655737,Aztreonam
Belgium,2013,15.841584158415841,Aztreonam
Belgium,2014,16.666666666666668,Aztreonam
Belgium,2015,31.914893617021278,Aztreonam
Belgium,2016,32.0,Aztreonam
Belgium,2017,28.104575163398692,Aztreonam
Brazil,2012,92.0,Aztreonam
Brazil,2013,56.470588235294116,Aztreonam
Brazil,2014,56.19047619047619,Aztreonam
Brazil,2015,53.92156862745098,Aztreonam
Brazil,2016,50.70422535211268,Aztreonam
Brazil,2017,55.83756345177665,Aztreonam
Chile,2012,55.55555555555556,Aztreonam
Chile,2013,68.05555555555556,Aztreonam
Chile,2014,61.26126126126126,Aztreonam
